Date,Time,NO2,PM10,PM25,C_NO2,C_PM10,C_PM25
16.12.2022,18:00,37.795,15.634,13.226,18.825218,5.2434907,5.7125506
16.12.2022,19:00,37.727,17.593,15.263,18.907442,5.397227,7.3759103
16.12.2022,20:00,34.181,14.482,13.288,20.392244,6.1317763,7.7904654
16.12.2022,21:00,27.114,14.768,13.781,21.249058,8.823687,8.22421
16.12.2022,22:00,,21.006,19.313,17.830168,7.816663,7.3891463
16.12.2022,23:00,27.778,28.049,26.059,16.66639,7.124665,8.100648
17.12.2022,00:00,29.248,30.532,28.868,14.394525,8.054144,6.337588
17.12.2022,01:00,26.774,25.758,24.479,12.1668005,6.6169243,6.1712594
17.12.2022,02:00,26.792,32.539,30.114,12.852253,8.785633,4.851467
17.12.2022,03:00,17.615,24.226,22.394,13.068652,9.755269,10.035143
17.12.2022,04:00,15.044,17.829,16.611,14.582904,4.082609,4.372854
17.12.2022,05:00,13.716,19.505,17.87,14.611076,3.552872,3.0992963
17.12.2022,06:00,18.357,18.844,16.901,13.7086735,3.051849,3.2985046
17.12.2022,07:00,23.043,18.692,16.981,12.555569,4.3262525,5.2107234
17.12.2022,08:00,19.081,19.64,17.902,11.995432,5.0113187,5.549737
17.12.2022,09:00,17.939,19.845,18.432,11.394214,4.686399,5.366048
17.12.2022,10:00,18.647,22.746,20.695,11.49981,5.9292192,6.5321937
17.12.2022,11:00,10.482,10.164,8.837,9.858695,5.5952168,5.449598
17.12.2022,12:00,7.51,4.864,3.226,10.38938,4.80203,5.1802087
17.12.2022,13:00,8.937,4.958,3.003,11.1941395,4.778258,5.1859674
17.12.2022,14:00,9.997,3.952,2.617,12.542011,4.345929,4.684768
17.12.2022,15:00,10.168,3.78,2.632,12.509525,3.6204698,3.8869548
17.12.2022,16:00,10.444,5.232,3.353,14.908615,3.8646202,4.398029
17.12.2022,17:00,9.209,7.3,5.763,14.335246,3.6379764,4.936738
17.12.2022,18:00,7.779,5.998,3.991,16.279512,4.2691097,4.4160566
17.12.2022,19:00,6.388,5.426,4,15.51604,3.7583106,4.1036468
17.12.2022,20:00,6.955,6.221,4.27,12.493757,4.0757318,4.5099587
17.12.2022,21:00,7.213,5.657,4.42,12.132856,4.78542,6.563124
17.12.2022,22:00,6.541,6.328,4.897,7.3009214,4.8856897,6.406213
17.12.2022,23:00,,6.792,5.269,11.52173,4.877161,7.072925
18.12.2022,00:00,5.892,7.035,5.745,13.903745,6.1300225,7.601588
18.12.2022,01:00,5.721,8.305,6.884,13.694418,5.7457075,7.826171
18.12.2022,02:00,5.286,9.212,7.657,11.652704,6.5350623,6.8899646
18.12.2022,03:00,4.446,8.345,7.056,10.795884,7.108849,7.507568
18.12.2022,04:00,3.786,9.097,7.761,11.557574,7.7014894,7.63296
18.12.2022,05:00,3.639,9.627,8.04,12.978146,7.1316676,6.99824
18.12.2022,06:00,2.761,8.837,7.775,13.867466,7.0889373,6.890447
18.12.2022,07:00,3.018,9.329,8.05,12.74444,7.396559,6.753684
18.12.2022,08:00,2.648,8.741,7.541,9.284562,8.351665,7.5865493
18.12.2022,09:00,2.55,9.162,8.15,8.448473,9.126207,8.315848
18.12.2022,10:00,2.603,9.11,8.318,7.977583,9.443057,8.632926
18.12.2022,11:00,2.11,8.695,7.704,7.719783,8.795263,8.116002
18.12.2022,12:00,1.932,11.56,7.365,4.8838606,6.560918,7.577
18.12.2022,13:00,1.71,13.794,7.323,5.483629,7.328353,8.144375
18.12.2022,14:00,2.107,9.042,7.586,6.0211406,7.613835,8.146495
18.12.2022,15:00,2.707,10.81,9.176,5.6919894,7.7720213,8.403589
18.12.2022,16:00,3.987,15.109,13.185,5.740675,8.424603,8.71665
18.12.2022,17:00,4.516,14.667,12.367,8.316022,10.088007,9.862669
18.12.2022,18:00,8.446,18.135,16.341,10.281802,11.133154,9.1677065
18.12.2022,19:00,8.626,23.282,21.783,10.402055,10.316679,9.155317
18.12.2022,20:00,6.092,20.783,19.518,9.682033,11.0284195,9.474341
18.12.2022,21:00,8.016,24.847,23.65,9.682033,9.7666235,9.300643
18.12.2022,22:00,6.274,21.839,20.807,9.757955,8.940922,8.57553
18.12.2022,23:00,6.031,22.163,21.428,9.184077,8.003553,8.036296
19.12.2022,00:00,,20.408,19.575,6.761297,9.127916,8.0099535
19.12.2022,01:00,5.113,18.351,17.723,5.8948765,9.0507,8.703334
19.12.2022,02:00,3.812,17.43,16.636,6.5951886,9.677132,9.3337965
19.12.2022,03:00,3.335,15.587,14.983,6.445617,8.521495,9.500468
19.12.2022,04:00,3.414,15.136,14.518,7.111581,9.049945,10.013988
19.12.2022,05:00,3.353,13.07,12.628,8.664105,9.1243925,9.718455
19.12.2022,06:00,2.981,13.044,12.641,10.882163,9.259992,9.059317
19.12.2022,07:00,6.872,15.715,14.869,14.797872,11.020688,10.728164
19.12.2022,08:00,27.916,33.16,18.999,16.07101,14.664863,11.155704
19.12.2022,09:00,22.244,50.295,22.352,14.78516,19.284397,13.426393
19.12.2022,10:00,20.154,49.387,21.644,13.06191,15.6011915,13.301998
19.12.2022,11:00,22.409,52.604,25.432,9.255073,16.460527,14.116689
19.12.2022,12:00,13.056,32.385,23.827,8.085293,19.642172,17.435547
19.12.2022,13:00,8.889,25.005,19.635,8.955861,18.379532,16.418432
19.12.2022,14:00,12.019,37.547,23.4,8.177551,18.43988,15.961475
19.12.2022,15:00,11.209,43.308,24.971,10.540287,18.750036,16.697968
19.12.2022,16:00,13.65,29.741,24.81,11.560509,18.123615,15.997486
19.12.2022,17:00,20.429,52.1,45.157,13.193699,16.940304,16.426783
19.12.2022,18:00,14.641,38.152,34.985,13.80226,17.925232,16.995314
19.12.2022,19:00,19.703,42.608,38.539,13.231897,19.254831,17.880186
19.12.2022,20:00,16.698,37.508,35.7,12.685625,21.004328,18.450531
19.12.2022,21:00,10.077,32.123,30.92,14.394513,21.579979,19.178997
19.12.2022,22:00,8.807,33.537,32.309,16.7002,23.020031,19.656336
19.12.2022,23:00,7.942,32.242,31.157,15.672327,21.667807,18.577484
20.12.2022,00:00,7.078,30.964,29.475,12.509524,22.473307,16.947838
20.12.2022,01:00,,30.24,28.689,11.629846,20.598635,15.206989
20.12.2022,02:00,4.935,28.715,27.089,13.325178,19.361647,15.344682
20.12.2022,03:00,4.842,24.92,23.553,13.039369,18.312677,15.268844
20.12.2022,04:00,3.936,23.364,22.16,14.489437,18.01565,14.9838505
20.12.2022,05:00,2.801,22.377,21.104,11.570784,19.04894,14.378199
20.12.2022,06:00,2.854,21.424,19.597,13.996754,20.04377,16.371561
20.12.2022,07:00,3.141,23.211,20.969,17.369587,23.13934,21.577427
20.12.2022,08:00,10.235,26.469,22.263,20.538061,28.105448,24.94312
20.12.2022,09:00,12.581,41.432,27.264,19.878141,29.50327,25.012924
20.12.2022,10:00,9.659,29.009,26.123,19.03551,30.032112,25.341635
20.12.2022,11:00,7.693,25.193,23.057,20.002375,27.999165,24.216663
20.12.2022,12:00,10.347,26.368,23.561,20.257784,27.187298,26.06427
20.12.2022,13:00,8.825,28.35,25.611,20.404882,26.871561,25.42305
20.12.2022,14:00,10.556,34.321,29.747,20.270817,28.037392,26.00428
20.12.2022,15:00,9.918,30.927,27.892,20.666405,30.22933,24.658772
20.12.2022,16:00,9.819,28.39,25.369,19.59211,26.18134,23.906694
20.12.2022,17:00,10.888,29.94,26.915,18.108974,28.381863,24.464293
20.12.2022,18:00,12.996,33.987,30.585,18.701319,29.166912,24.863255
20.12.2022,19:00,13.73,38.646,34.575,18.08284,27.080236,24.406092
20.12.2022,20:00,13.591,47.258,44.829,15.047679,25.890614,23.811169
20.12.2022,21:00,14.586,43.928,41.292,13.2749605,30.78199,25.050184
20.12.2022,22:00,14.837,42.832,40.437,13.627343,25.28492,21.972256
20.12.2022,23:00,15.845,39.829,38.301,14.644672,24.063696,21.675198
21.12.2022,00:00,14.324,40.257,38.364,13.471478,25.45403,24.04984
21.12.2022,01:00,21.5,56.277,52.369,14.071819,26.269985,25.150648
21.12.2022,02:00,,47.617,42.697,13.677276,27.387438,24.829296
21.12.2022,03:00,14.378,55.061,50.306,13.537701,26.220278,24.929213
21.12.2022,04:00,8.834,47.999,44.326,13.600726,28.517702,23.742937
21.12.2022,05:00,7.883,43.401,39.716,13.989989,26.059273,20.48487
21.12.2022,06:00,12.338,44.253,40.99,13.526688,24.85578,18.007526
21.12.2022,07:00,9.242,43.414,40.528,13.690991,22.755344,17.475372
21.12.2022,08:00,25.484,52.119,41.239,13.957798,20.67603,17.574778
21.12.2022,09:00,22.428,58.696,43.337,14.9086075,19.494864,16.096466
21.12.2022,10:00,26.899,63.206,46.821,16.108152,19.061594,16.86558
21.12.2022,11:00,30.485,66.317,48.524,16.243135,20.312243,16.831238
21.12.2022,12:00,32.837,56.696,50.603,14.982675,21.19975,17.22221
21.12.2022,13:00,29.481,54.831,51.049,17.006813,20.356306,19.493263
21.12.2022,14:00,29.148,53.698,50.608,14.163206,20.786198,19.142475
21.12.2022,15:00,29.275,55.156,51.942,12.840949,21.017126,17.25186
21.12.2022,16:00,29.459,52.181,49.52,19.282408,23.245405,16.986996
21.12.2022,17:00,29.588,52.559,49.432,25.019047,27.3111,16.593924
21.12.2022,18:00,31.309,52.961,49.993,16.01802,28.599394,19.048326
21.12.2022,19:00,32.553,59.344,55.97,19.020496,25.388924,20.937906
21.12.2022,20:00,31.872,59.019,55.353,21.595057,26.373663,21.990286
21.12.2022,21:00,29.852,72.96,69.427,21.298277,25.842716,22.751257
21.12.2022,22:00,24.542,59.525,56.862,22.502426,24.720749,21.859236
21.12.2022,23:00,22.153,61.461,58.684,19.995855,24.215069,21.499176
22.12.2022,00:00,17.392,56.376,54.209,18.744379,24.952908,20.339708
22.12.2022,01:00,16.531,56.618,54.415,15.401042,24.0325,19.765749
22.12.2022,02:00,19.579,58.316,55.9,15.226661,20.940199,17.287678
22.12.2022,03:00,,65.551,61.773,13.537708,18.400902,16.18173
22.12.2022,04:00,24.211,68.968,66.457,16.279522,18.086754,16.352715
22.12.2022,05:00,25.065,57.5,55.619,16.08663,15.614202,15.079422
22.12.2022,06:00,22.089,52.808,50.905,17.324738,12.092642,12.812958
22.12.2022,07:00,19.921,42.828,40.282,19.010641,13.194925,13.950963
22.12.2022,08:00,23.714,41.442,38.788,21.37952,17.53142,15.53053
22.12.2022,09:00,22.031,43.433,40.343,21.3517,19.36132,16.877266
22.12.2022,10:00,20.895,48.007,40.929,20.052544,22.293846,20.77212
22.12.2022,11:00,16.585,38.984,36.819,19.467777,21.969753,19.939049
22.12.2022,12:00,15.096,38.873,37.002,20.417559,24.31807,21.604137
22.12.2022,13:00,17.868,41.734,39.126,20.291948,26.26625,21.95884
22.12.2022,14:00,21.752,51.791,48.132,21.41789,27.044735,22.595484
22.12.2022,15:00,21.817,48.941,45.844,26.84101,25.385817,22.346664
22.12.2022,16:00,22.136,48.049,45.203,27.572243,26.428719,24.712791
22.12.2022,17:00,31.817,49.883,47.31,24.760084,27.292866,25.004467
22.12.2022,18:00,30.27,69.677,64.93,23.206667,28.642048,23.166952
22.12.2022,19:00,30.009,68.553,63.408,25.112968,28.431543,24.542559
22.12.2022,20:00,25.157,60.278,57.281,24.738256,29.594957,25.728071
22.12.2022,21:00,22.26,56.534,53.913,21.769665,30.2025,26.091583
22.12.2022,22:00,21.631,51.825,48.33,22.620955,30.035156,25.97153
22.12.2022,23:00,23.593,51.623,48.81,24.210436,31.279339,26.710045
23.12.2022,00:00,23.828,50.323,47.669,25.086258,33.138134,27.018621
23.12.2022,01:00,24.189,53.353,50.734,24.676323,33.858612,28.255215
23.12.2022,02:00,21.286,53.245,50.373,23.965292,30.664268,22.62459
23.12.2022,03:00,20.529,56.479,54.022,22.890184,28.888594,21.795132
23.12.2022,04:00,,56.872,53.429,21.920826,25.324894,21.423765
23.12.2022,05:00,16.286,55.207,52.39,21.799679,24.893785,20.265072
23.12.2022,06:00,15.636,57.191,54.551,24.495975,27.91525,21.344252
23.12.2022,07:00,16.099,58.075,55.106,25.298967,27.06634,23.176249
23.12.2022,08:00,18.375,57.483,54.307,23.583944,29.282772,23.594297
23.12.2022,09:00,21.293,62.849,57.141,18.66573,30.292992,26.981447
23.12.2022,10:00,28.98,72.669,65.378,16.388683,26.38607,22.277916
23.12.2022,11:00,23.081,58.153,54.461,17.569918,23.287691,21.27162
23.12.2022,12:00,25.981,37.472,34.756,17.919334,23.768957,21.928581
23.12.2022,13:00,22.86,33.905,31.084,18.50023,26.296227,23.775541
23.12.2022,14:00,21.181,31.858,29.314,18.42318,30.176573,30.171791
23.12.2022,15:00,16.122,29.833,27.415,21.18506,32.247284,31.821457
23.12.2022,16:00,17.611,36.989,32.639,25.597597,31.966919,28.748238
23.12.2022,17:00,24.962,45.455,40.49,25.968204,35.412884,29.975138
23.12.2022,18:00,33.754,58.274,53.444,25.95381,31.581518,28.065294
23.12.2022,19:00,33.396,59.204,54.497,29.092178,27.371246,24.697796
23.12.2022,20:00,35.398,65.537,59.284,29.567026,23.578705,21.353113
23.12.2022,21:00,25.534,61.702,57.475,30.8454,24.333382,22.00664
23.12.2022,22:00,24.329,60.872,56.292,26.328053,26.27861,19.749395
23.12.2022,23:00,27.183,76.62,70.964,22.575703,27.594454,19.784208
24.12.2022,00:00,23.648,58.182,54.457,17.242262,22.602665,16.09331
24.12.2022,01:00,21.929,58.492,54.508,18.970411,18.548717,14.999642
24.12.2022,02:00,23.496,69.629,64.856,16.252855,14.544697,12.214229
24.12.2022,03:00,18.698,59.074,55.156,15.1494,15.71668,11.782276
24.12.2022,04:00,12.814,46.852,43.333,13.274758,14.4762,13.360356
24.12.2022,05:00,,45.301,42.989,12.460357,13.014869,13.821872
24.12.2022,06:00,6.877,30.742,28.664,11.556344,12.659882,12.432961
24.12.2022,07:00,8.005,28.02,26.057,10.110442,13.0873375,12.126868
24.12.2022,08:00,10.201,28.065,26.503,9.341457,15.73305,13.594218
24.12.2022,09:00,11.896,30.75,28.617,9.682033,16.541094,13.759696
24.12.2022,10:00,11.918,24.195,22.769,10.710209,15.259379,13.213152
24.12.2022,11:00,11.675,19.777,18.13,11.134231,16.03348,13.969918
24.12.2022,12:00,13.232,17.684,16.522,11.1386175,17.66466,14.319133
24.12.2022,13:00,13.179,20.547,18.256,10.442573,17.520264,12.398908
24.12.2022,14:00,10.698,16.73,14.599,10.7235985,13.505015,13.296237
24.12.2022,15:00,11.34,18.064,15.173,10.934121,13.487097,14.491892
24.12.2022,16:00,11.12,19.062,17.477,10.581786,13.764037,14.132908
24.12.2022,17:00,13.826,30.802,28.097,12.197554,17.446825,16.575768
24.12.2022,18:00,12.849,32.684,30.366,13.107993,18.74278,17.960327
24.12.2022,19:00,11.934,36.383,33.774,13.31473,19.004803,18.152882
24.12.2022,20:00,10.93,32.933,30.387,14.199964,17.045864,16.845547
24.12.2022,21:00,12.815,32.769,29.92,12.2564745,17.571978,17.066746
24.12.2022,22:00,15.934,34.788,31.392,11.138618,14.315361,16.391287
24.12.2022,23:00,13.288,36.269,33.482,10.968428,13.990686,15.897344
25.12.2022,00:00,10.98,31.267,29.087,9.521103,17.5732,16.975594
25.12.2022,01:00,13.77,35.3,32.122,8.87871,16.062078,16.321236
25.12.2022,02:00,13.45,32.46,29.822,8.205876,13.181858,12.752223
25.12.2022,03:00,9.284,19.863,18.196,7.221998,12.0612,11.209543
25.12.2022,04:00,8.014,17.493,15.558,6.53533,12.331805,10.818439
25.12.2022,05:00,7.185,17.843,15.906,6.740359,12.050294,10.185321
25.12.2022,06:00,,16.871,14.842,7.2006297,12.219124,11.503022
25.12.2022,07:00,6.432,16.148,14.238,8.24151,12.247038,11.834556
25.12.2022,08:00,6.592,15.595,13.643,8.039301,13.017769,12.452025
25.12.2022,09:00,7.121,16.845,15.584,7.749061,12.960228,10.989398
25.12.2022,10:00,5.884,14.994,13.423,6.394683,13.00384,10.132928
25.12.2022,11:00,6.59,14.957,13.371,5.5883512,13.352631,10.665606
25.12.2022,12:00,8.344,16.149,14.949,6.019701,12.958916,11.781482
25.12.2022,13:00,5.78,16.827,15.632,6.634887,14.745951,14.134767
25.12.2022,14:00,6.458,17.8,16.586,7.291502,17.727118,16.614408
25.12.2022,15:00,9.462,25.584,24.04,9.097562,18.102995,15.801758
25.12.2022,16:00,10.397,29.222,27.104,10.601089,17.849855,16.23437
25.12.2022,17:00,17.478,30.343,28.03,12.185402,18.68298,17.103054
25.12.2022,18:00,16.793,32.264,30.241,12.472609,20.258585,17.763653
25.12.2022,19:00,16.342,34.552,32.262,11.456112,21.92186,18.988676
25.12.2022,20:00,19.544,52.895,50.767,10.400744,25.104776,21.720406
25.12.2022,21:00,15.077,45.911,44.11,9.334597,26.991753,22.161251
25.12.2022,22:00,7.25,36.308,34.633,7.7995033,26.780237,23.303665
25.12.2022,23:00,5.103,31.74,30.153,7.1908846,24.128092,22.146318
26.12.2022,00:00,5.37,34.448,33.237,6.225618,25.13844,21.33326
26.12.2022,01:00,10.278,39.056,37.566,6.7063313,25.11365,22.183811
26.12.2022,02:00,9.993,48.516,46.419,7.146056,25.41492,20.005476
26.12.2022,03:00,5.717,37.304,35.967,7.700187,22.91712,17.64657
26.12.2022,04:00,6.969,47.754,45.317,8.106433,21.034737,18.459105
26.12.2022,05:00,4.579,44.928,42.671,7.827637,23.582773,20.417704
26.12.2022,06:00,4.583,50.823,48.922,7.820212,27.03942,23.038525
26.12.2022,07:00,,50.068,48.323,9.396466,26.331194,21.271858
26.12.2022,08:00,3.732,50.702,47.315,8.6837845,23.821486,18.882929
26.12.2022,09:00,4.49,59.43,52.624,6.9492145,19.94664,18.969296
26.12.2022,10:00,2.981,51.63,47.618,7.48625,18.435217,16.441164
26.12.2022,11:00,4.285,54.236,45.315,6.821096,17.923866,16.357151
26.12.2022,12:00,3.487,36.858,33.584,6.7923126,18.806515,16.41672
26.12.2022,13:00,3.781,26.959,23.796,6.739416,16.893774,13.115391
26.12.2022,14:00,3.274,24.86,22.626,6.4902472,15.673265,11.273585
26.12.2022,15:00,2.582,36.098,32.917,7.929401,15.346749,11.24969
26.12.2022,16:00,2.684,40.889,36.656,7.402886,14.836587,11.318022
26.12.2022,17:00,7.051,24.05,21.842,8.054073,13.039569,9.629731
26.12.2022,18:00,13.22,26.898,24.253,8.311119,12.271713,10.312426
26.12.2022,19:00,16.064,50.519,47.287,9.065623,11.904602,9.255113
26.12.2022,20:00,8.369,34.994,32.252,11.309976,13.272477,9.659426
26.12.2022,21:00,3.741,21.064,18.73,12.206784,14.573043,10.388902
26.12.2022,22:00,1.548,20.164,16.94,8.739765,14.548107,10.921383
26.12.2022,23:00,0.94,19.96,16.391,8.910896,12.842122,11.418819
27.12.2022,00:00,4.416,24.078,21.582,9.082165,10.959755,10.079737
27.12.2022,01:00,9.789,48.507,45.025,8.680791,13.997319,10.700432
27.12.2022,02:00,3.786,35.995,33.161,7.8998213,15.568277,13.27999
27.12.2022,03:00,3.012,33.398,30.785,8.5797825,15.917692,11.793782
27.12.2022,04:00,2.352,27.54,25.848,8.111009,17.73941,11.928619
27.12.2022,05:00,2.818,26.421,24.726,8.127486,15.50049,13.444833
27.12.2022,06:00,3.169,24.336,22.863,8.56407,20.773712,15.434003
27.12.2022,07:00,5.348,22.912,21.608,10.27108,27.603956,18.504559
27.12.2022,08:00,,29.782,27.257,12.244452,28.388826,22.846977
27.12.2022,09:00,8.622,29.611,27.617,15.902168,28.383965,22.986124
27.12.2022,10:00,2.254,33.301,31.344,14.55044,30.155207,23.11915
27.12.2022,11:00,6.342,30.218,28.604,13.966247,27.30701,22.116922
27.12.2022,12:00,11.237,39.993,36.579,12.866353,31.761345,25.524097
27.12.2022,13:00,6.551,37.486,33.721,13.510513,38.068863,30.148296
27.12.2022,14:00,6.128,39.368,33.538,13.206155,39.612625,28.339735
27.12.2022,15:00,8.203,37.178,33.453,13.731252,39.761845,29.12429
27.12.2022,16:00,15.903,51.151,46.344,13.828867,37.049576,27.39159
27.12.2022,17:00,24.994,71.638,66.929,11.885903,23.59398,18.58958
27.12.2022,18:00,32.679,80.11,75.19,10.188906,19.656443,17.893064
27.12.2022,19:00,23.331,85.322,80.418,10.442889,23.236725,18.058445
27.12.2022,20:00,7.179,38.669,35.432,7.673905,13.226207,13.528426
27.12.2022,21:00,7.077,11.068,8.234,6.919855,11.370766,11.7230425
27.12.2022,22:00,17.167,47.358,44.024,6.3382263,11.023646,9.561936
27.12.2022,23:00,7.254,32.731,30.165,7.1511974,9.748642,8.525825
28.12.2022,00:00,4.698,10.721,8.117,6.190278,8.61472,7.7056913
28.12.2022,01:00,3.835,8.91,6.406,5.440782,6.3681912,5.1165967
28.12.2022,02:00,7.473,9.32,7.109,4.7981668,5.5494127,4.919454
28.12.2022,03:00,10.387,14.147,12.377,4.498293,5.7604837,5.6727457
28.12.2022,04:00,7.746,7.617,6.66,4.4982886,6.2064204,5.0896177
28.12.2022,05:00,4.048,5.489,4.696,5.043405,9.186266,6.227509
28.12.2022,06:00,2.982,4.992,3.661,6.34044,10.88523,8.245023
28.12.2022,07:00,7.751,6.497,4.39,8.467424,12.181999,11.26088
28.12.2022,08:00,24.317,29.236,7.328,10.142536,13.684371,12.935743
28.12.2022,09:00,,50.557,9.572,7.802335,12.3715725,11.428412
28.12.2022,10:00,26.325,53.243,13.663,7.899013,13.857815,10.354966
28.12.2022,11:00,18.676,35.051,17.365,8.151569,17.134949,14.018646
28.12.2022,12:00,26.516,51.301,24.973,8.365439,15.761319,13.576592
28.12.2022,13:00,13.865,40.988,30.587,9.860431,17.600252,16.341835
28.12.2022,14:00,5.658,31.419,28.627,10.542153,17.668293,15.230853
28.12.2022,15:00,7.606,37.594,34.318,11.347966,17.833488,16.438406
28.12.2022,16:00,7.788,37.699,34.822,12.594229,18.959417,16.058748
28.12.2022,17:00,9.659,40.136,37.235,12.405468,21.00332,17.989483
28.12.2022,18:00,8.192,34.389,30.73,11.359986,22.804289,20.261055
28.12.2022,19:00,10.946,32.719,30.124,10.605943,24.076708,16.067787
28.12.2022,20:00,10.804,38.913,36.252,9.2991705,22.532732,18.378046
28.12.2022,21:00,9.238,42.289,39.754,8.373234,24.633085,18.918173
28.12.2022,22:00,11.01,34.892,33.182,9.52681,18.203657,17.461218
28.12.2022,23:00,19.094,62.545,59.164,10.281804,18.895548,17.312487
29.12.2022,00:00,10.551,42.541,40.342,9.9223585,20.450893,17.455318
29.12.2022,01:00,5.92,36.708,35.079,11.739786,19.310383,17.470257
29.12.2022,02:00,4.585,36.624,34.82,11.209778,19.851086,16.472769
29.12.2022,03:00,3.563,32.341,30.615,9.7539625,18.458422,16.16644
29.12.2022,04:00,3.252,29.739,27.818,7.6840825,18.119295,14.837553
29.12.2022,05:00,3.225,29.022,26.696,8.2947645,15.148288,11.91188
29.12.2022,06:00,3.889,30.372,27.717,9.532102,14.272359,11.021708
29.12.2022,07:00,3.369,26.655,24.57,9.253618,13.454468,9.657119
29.12.2022,08:00,4.538,24.712,22.337,9.384806,14.519542,8.735363
29.12.2022,09:00,5.439,14.506,12.277,8.533469,15.10844,10.232738
29.12.2022,10:00,,14.445,11.958,8.46044,13.947271,11.020118
29.12.2022,11:00,3.698,11.918,8.89,9.362872,14.6463175,9.975589
29.12.2022,12:00,4.219,13.511,10.45,9.930571,14.292254,11.355046
29.12.2022,13:00,5.194,19.67,16.943,9.999809,15.130348,11.853223
29.12.2022,14:00,6.339,23.374,20.769,11.170982,15.325486,12.013736
29.12.2022,15:00,4.481,23.792,20.84,11.715883,17.025522,11.746181
29.12.2022,16:00,5.011,22.278,19.425,11.935185,16.251097,11.895323
29.12.2022,17:00,15.805,29.544,25.69,14.116532,17.971622,12.330531
29.12.2022,18:00,10.533,26.993,24.042,20.461843,18.26994,13.791364
29.12.2022,19:00,9.105,24.549,21.351,13.20771,16.845207,12.77537
29.12.2022,20:00,7.694,25.413,21.94,14.048169,17.798685,10.020943
29.12.2022,21:00,3.896,17.698,14.514,13.179374,13.977233,10.077772
29.12.2022,22:00,5.147,15.005,10.097,8.825211,15.260195,8.905984
29.12.2022,23:00,5.003,15.705,10.25,10.11044,13.085593,7.7247915
30.12.2022,00:00,3.94,14.408,8.957,9.014072,14.290752,8.323021
30.12.2022,01:00,4.243,16.524,11.549,8.770265,14.50808,9.134412
30.12.2022,02:00,5.441,22.684,18.998,8.590777,16.010353,9.876016
30.12.2022,03:00,8.226,29.128,25.385,8.870002,15.197663,10.274596
30.12.2022,04:00,5.97,19.804,15.914,9.298638,15.783741,10.769332
30.12.2022,05:00,1.954,13.098,7.34,8.439375,15.9740095,10.387681
30.12.2022,06:00,1.964,12.414,6.254,7.1726556,13.964993,9.304893
30.12.2022,07:00,0.965,10.869,5.651,6.606104,13.905564,8.280438
30.12.2022,08:00,0.795,9.802,5.232,7.2153563,14.163021,9.016001
30.12.2022,09:00,1.804,10.744,6.257,7.2235956,13.3065,9.103161
30.12.2022,10:00,2.235,14.473,9.057,7.0747333,13.11636,8.734588
30.12.2022,11:00,,18.165,12.386,6.8607955,11.286106,7.915115
30.12.2022,12:00,2.288,12.246,7.589,6.6629424,12.061386,8.182934
30.12.2022,13:00,2.742,12.892,8.653,8.032007,11.812441,8.359983
30.12.2022,14:00,3.83,12.529,8.125,7.9079275,11.21214,8.249521
30.12.2022,15:00,2.311,13.804,8.377,8.075399,15.231619,9.634909
30.12.2022,16:00,5.393,14.77,9.545,9.059153,17.907925,10.554996
30.12.2022,17:00,4.709,14.36,10.123,8.760054,16.184742,10.280809
30.12.2022,18:00,2.662,13.852,9.335,8.6314535,15.816188,10.893007
30.12.2022,19:00,5.645,16.388,11.539,8.464627,14.572915,11.016221
