Date_Time,NO2,PM10,PM25
2022-05-24 22:00:00,2.3931271226334605,27.202,18.003
2022-05-24 23:00:00,2.435818224416032,23.409,17.414
2022-05-25 00:00:00,2.4169615515972946,24.823,17.248
2022-05-25 01:00:00,2.4785235362705045,24.224,17.207
2022-05-25 02:00:00,2.4336290353774395,23.528,15.746
2022-05-25 03:00:00,2.3645205953838886,31.55640289665771,14.16375955559013
2022-05-25 04:00:00,2.4112674525737408,20.654,12.922
2022-05-25 05:00:00,2.9641386186017975,19.584,12.373
2022-05-25 06:00:00,3.4537579568714794,18.202,11.244
2022-05-25 07:00:00,3.640301533082548,20.266,11.894
2022-05-25 08:00:00,3.1688873052150655,22.502,12.77
2022-05-25 09:00:00,2.8030949753451715,68.564,20.131
2022-05-25 10:00:00,2.603845174880483,228.324,43.94
2022-05-25 11:00:00,2.343944349957475,145.884,32.837
2022-05-25 12:00:00,2.224974920682371,223.112,45.478
2022-05-25 13:00:00,2.2245127048469833,70.191,21.183
2022-05-25 14:00:00,2.3652062650810404,102.551,27.004
2022-05-25 15:00:00,2.616872731985154,122.018,30.205
2022-05-25 17:00:00,3.0008046008328186,187.175,40.546
2022-05-25 18:00:00,2.9079586197075518,70.404,21.335
2022-05-25 19:00:00,3.0202120211117176,24.545,13.924
2022-05-25 20:00:00,2.8556428040767496,22.087,13.421
2022-05-25 21:00:00,2.7199877178079657,25.293,14.136
2022-05-25 22:00:00,2.868514109646364,24.412,13.474
2022-05-25 23:00:00,3.0424049452145194,22.691,13.514
2022-05-26 00:00:00,2.8740960586683624,20.879,12.735
2022-05-26 01:00:00,2.5378198823863727,19.935,12.641
2022-05-26 02:00:00,2.334560881367631,19.393,12.018
2022-05-26 03:00:00,2.177251027031696,20.869,11.783
2022-05-26 04:00:00,2.207078650697138,18.429,11.482
2022-05-26 05:00:00,2.242321691276125,18.069,10.776
2022-05-26 06:00:00,2.379899734240837,16.063,8.663
2022-05-26 07:00:00,2.476117184517678,21.369,7.216
2022-05-26 08:00:00,2.7532257851174915,83.772,13.346
2022-05-26 09:00:00,2.966429739288234,158.298,25.103
2022-05-26 10:00:00,2.621873792211016,114.719,19.355
2022-05-26 11:00:00,2.5291320493393723,151.143,25.483
2022-05-26 12:00:00,2.5552929029571043,52.942,12.07
2022-05-26 13:00:00,2.7734655929902434,47.429,11.102
2022-05-26 14:00:00,2.8763692778691183,144.72,24.952
2022-05-26 15:00:00,3.1220100977254965,199.647,32.121
2022-05-26 16:00:00,3.534576960426902,239.723,37.217
2022-05-26 18:00:00,4.948960161670358,170.418,28.826
2022-05-26 19:00:00,5.291330939762884,28.226,9.416
2022-05-26 20:00:00,5.225781572601107,62.533,13.685
2022-05-26 21:00:00,5.223007703320846,27.827,10.48
2022-05-26 22:00:00,5.129422126670744,28.97,11.968
2022-05-26 23:00:00,5.286273565619957,29.133,11.874
2022-05-27 00:00:00,4.883001659019085,25.262,10.749
2022-05-27 01:00:00,4.111484346145815,23.223,9.882
2022-05-27 02:00:00,4.056611834845835,20.697,8.987
2022-05-27 03:00:00,4.282812190517124,21.685,9.86
2022-05-27 04:00:00,3.984350407824099,20.97,11.03
2022-05-27 05:00:00,5.463569155304404,20.841,10.693
2022-05-27 06:00:00,5.645245986456475,21.357,10.631
2022-05-27 07:00:00,4.8594083852583925,23.581,11.144
2022-05-27 08:00:00,4.687737090989714,37.748,13.414
2022-05-27 09:00:00,4.751339453366354,62.238,16.459
2022-05-27 10:00:00,3.8103997339228517,57.606,15.595
2022-05-27 11:00:00,3.0516558115263557,96.073,20.025
2022-05-27 12:00:00,3.3943518028592052,84.595,18.57
2022-05-27 13:00:00,2.9699296915440474,121.0,22.525
2022-05-27 14:00:00,3.0907843204297176,58.688,15.105
2022-05-27 15:00:00,3.412896584146326,115.993,20.71
2022-05-27 16:00:00,3.73044084967799,102.682,18.317
2022-05-27 17:00:00,4.5280699757721266,70.701,14.509
2022-05-27 18:00:00,4.474626353424014,47.236,10.737
2022-05-27 19:00:00,5.021179059860576,27.613,7.393
2022-05-27 20:00:00,5.258514292345033,32.75,9.551
2022-05-27 21:00:00,5.369954274620729,21.99,8.206
2022-05-27 22:00:00,5.919314643054075,22.885,9.976
2022-05-27 23:00:00,5.868165261721331,29.997,12.502
2022-05-28 00:00:00,5.155607943198433,24.368,9.61
2022-05-28 01:00:00,4.665304623533677,19.703,7.372
2022-05-28 02:00:00,3.6808416043896166,18.009,6.73
2022-05-28 03:00:00,3.4177957779513317,18.871,7.071
2022-05-28 04:00:00,2.9591644741514145,18.115,7.232
2022-05-28 05:00:00,3.3782274474607927,17.933,7.31
2022-05-28 06:00:00,2.710585213542819,20.143,8.395
2022-05-28 07:00:00,2.3824669269847085,22.251,8.66
2022-05-28 08:00:00,2.293236638382478,161.395,26.478
2022-05-28 09:00:00,2.22301697187768,212.356,34.09
2022-05-28 15:00:00,2.1497857492208077,209.921,38.645
2022-05-28 16:00:00,2.179131877001822,238.439,42.481
2022-05-28 17:00:00,2.244630649432752,154.588,29.236
2022-05-28 18:00:00,2.2301151043989353,20.213,5.145
2022-05-28 19:00:00,2.183909775120201,11.748,3.623
2022-05-28 20:00:00,2.15032913494686,8.518,3.205
2022-05-28 21:00:00,2.1573654899171846,10.058,3.269
2022-05-28 22:00:00,2.2046422045573717,19.767,5.585
2022-05-28 23:00:00,2.2186722952848292,8.271,4.14
2022-05-29 00:00:00,2.278442211279515,7.43,4.01
2022-05-29 01:00:00,2.308245182909406,5.542,2.901
2022-05-29 02:00:00,2.345187878162001,6.217,2.912
2022-05-29 03:00:00,2.3657248851912716,5.377,2.547
2022-05-29 04:00:00,2.3528659632310056,6.234,2.996
2022-05-29 05:00:00,2.3332575582100823,5.825,2.785
2022-05-29 06:00:00,2.2068698744878184,5.81,2.302
2022-05-29 07:00:00,2.197566683934495,4.383,2.047
2022-05-29 08:00:00,2.1917115673025584,5.418,2.574
2022-05-29 09:00:00,2.1649163620112386,5.635,2.597
2022-05-29 10:00:00,2.1782046733520453,5.264,2.588
2022-05-29 11:00:00,2.204451577797455,3.852,2.002
2022-05-29 12:00:00,2.17965056010331,4.285,1.802
2022-05-29 13:00:00,2.1563883029129656,3.376,1.635
2022-05-29 14:00:00,2.169068555953281,3.167,1.748
2022-05-29 15:00:00,2.1631477828973917,3.248,1.74
2022-05-29 16:00:00,2.211480373047305,3.232,1.603
2022-05-29 17:00:00,2.357745492046668,3.245,1.467
2022-05-29 18:00:00,2.574078720123582,3.108,1.63
2022-05-29 19:00:00,2.6338437400060783,3.659,1.89
2022-05-29 20:00:00,2.6484375815587313,4.114,1.91
2022-05-29 21:00:00,2.558353581496579,3.8,1.955
2022-05-29 22:00:00,2.3454796132765683,3.254,1.521
2022-05-29 23:00:00,2.2743067105827066,3.194,1.33
2022-05-30 00:00:00,2.2650018150998523,3.35,1.227
2022-05-30 01:00:00,2.2351577384109067,3.389,1.111
2022-05-30 02:00:00,2.2514049654861203,3.487,1.053
2022-05-30 03:00:00,2.2066714418650264,3.506,0.971
2022-05-30 04:00:00,2.158814594137244,3.434,1.027
2022-05-30 05:00:00,2.1548664203144803,3.384,1.028
2022-05-30 06:00:00,2.2066714418650264,3.706,1.141
2022-05-30 07:00:00,2.2849464705091105,3.64,1.195
2022-05-30 08:00:00,2.7787959072237154,5.388,1.62
2022-05-30 09:00:00,2.484948943862415,4.685,1.406
2022-05-30 10:00:00,2.233620111488971,4.677,1.62
2022-05-30 11:00:00,2.214087419562718,4.073,1.777
2022-05-30 12:00:00,2.196368063802696,3.341,1.55
2022-05-30 13:00:00,2.2032981833916594,3.355,1.573
2022-05-30 14:00:00,2.2428289276756903,5.01,1.976
2022-05-30 15:00:00,2.4789620473386993,3.39,1.899
2022-05-30 16:00:00,2.569255926307852,4.363,2.217
2022-05-30 17:00:00,2.7450183207441103,5.591,3.235
2022-05-30 18:00:00,3.1191882601567418,6.448,3.395
2022-05-30 19:00:00,3.4244495156912595,5.896,3.473
2022-05-30 20:00:00,3.057616356379862,10.248,4.2
2022-05-30 21:00:00,2.7128024017655044,8.854,4.363
2022-05-30 22:00:00,2.5081909705523593,7.117,3.73
2022-05-30 23:00:00,2.4737047592221852,7.498,3.972
2022-05-31 00:00:00,2.392740511870681,8.378,4.196
2022-05-31 01:00:00,2.205531385233293,9.662,5.224
2022-05-31 02:00:00,2.1743462092137307,13.014,6.995
2022-05-31 03:00:00,2.1886890377149104,15.127,7.598
2022-05-31 04:00:00,2.1707692620287613,11.387,5.749
2022-05-31 05:00:00,2.1660742738332335,9.848,5.41
2022-05-31 06:00:00,2.414199589830515,9.811,5.258
2022-05-31 07:00:00,2.990514619294352,9.5,5.525
2022-05-31 08:00:00,2.642008207808267,12.868,6.391
2022-05-31 09:00:00,2.5301825001758154,14.214,7.093
2022-05-31 10:00:00,2.3731763439307123,12.465,7.497
2022-05-31 11:00:00,2.315529417661894,14.419,8.294
2022-05-31 12:00:00,2.2286963983146073,17.677,9.427
2022-05-31 13:00:00,2.175337064713741,18.916,10.297
2022-05-31 14:00:00,2.1864910849861765,18.022,9.524
2022-05-31 15:00:00,2.30345657181379,16.65,9.153
2022-05-31 16:00:00,2.564091776423071,22.529,11.329
2022-05-31 17:00:00,2.777444651481554,22.385,12.197
2022-05-31 18:00:00,2.846230033058305,19.336,11.582
2022-05-31 19:00:00,3.6608673691286135,18.444,10.946
2022-05-31 20:00:00,4.2104274892481985,17.863,10.784
2022-05-31 21:00:00,3.607922698702515,19.623,10.365
2022-05-31 22:00:00,3.475124602893896,22.652,13.124
2022-05-31 23:00:00,3.5014604516132426,33.259,24.233
2022-06-01 00:00:00,3.136483299839689,23.586,15.386
2022-06-01 01:00:00,3.0660151371132134,23.666,15.014
2022-06-01 02:00:00,3.0380575183144334,22.358,14.926
2022-06-01 03:00:00,3.620407755885143,20.301,12.834
2022-06-01 04:00:00,3.386733491459255,19.7,12.696
2022-06-01 05:00:00,3.18838773917766,18.164,12.013
2022-06-01 06:00:00,3.789809140663925,17.663,11.332
2022-06-01 07:00:00,4.1287230608229475,18.247,11.429
2022-06-01 08:00:00,3.1774974688008886,20.842,12.656
2022-06-01 09:00:00,2.8811731042819737,42.85,15.196
2022-06-01 10:00:00,2.5309202865941938,45.485,15.874
2022-06-01 11:00:00,2.424849620263867,39.246,15.431
2022-06-01 12:00:00,2.5138779753049594,37.301,15.369
2022-06-01 13:00:00,2.3703140031807433,40.27,15.977
2022-06-01 14:00:00,2.474759805049155,69.076,19.482
2022-06-01 15:00:00,2.8453018506619276,65.29,19.254
2022-06-01 16:00:00,3.1815965065229985,43.598,16.3
2022-06-01 17:00:00,3.0824649024594706,32.848,14.738
2022-06-01 18:00:00,3.326010212771987,26.469,14.165
2022-06-01 19:00:00,3.149760320058377,24.454,13.571
2022-06-01 20:00:00,3.361932122597331,20.974,12.765
2022-06-01 21:00:00,3.98975855379142,25.826,13.715
2022-06-01 22:00:00,3.9602777508094764,21.707,13.064
2022-06-01 23:00:00,4.6671461175613285,20.784,14.119
2022-06-02 00:00:00,4.0727967114504136,21.429,15.065
2022-06-02 01:00:00,3.9148151934529523,21.681,14.606
2022-06-02 02:00:00,3.799285797474843,19.577,13.72
2022-06-02 03:00:00,4.236609898414537,20.078,13.99
2022-06-02 04:00:00,4.254100464671611,19.077,13.123
2022-06-02 05:00:00,3.6292856489581613,17.876,12.276
2022-06-02 06:00:00,4.137342793072289,23.432853198897654,13.44411321066154
2022-06-02 07:00:00,4.736052709352858,17.011,10.158
2022-06-02 08:00:00,3.2628040937581506,27.591,12.0
2022-06-02 09:00:00,2.9777220802647033,28.865,12.354
2022-06-02 10:00:00,2.9094601836358507,113.36,22.162
2022-06-02 11:00:00,7.568,190.687,33.345
2022-06-02 12:00:00,6.587,132.624,25.988
2022-06-02 13:00:00,3.175,57.292,14.326
2022-06-02 14:00:00,2.3054509942073924,70.185,16.644
2022-06-02 15:00:00,2.987,117.132,23.339
2022-06-02 16:00:00,3.936,81.833,18.773
2022-06-02 17:00:00,5.551,98.673,20.517
2022-06-02 18:00:00,2.086,39.9,12.476
2022-06-02 19:00:00,1.507,59.545,15.231
2022-06-02 20:00:00,0.894,22.435,10.993
2022-06-02 21:00:00,5.836,24.412,12.118
2022-06-02 22:00:00,23.354,36.822,18.968
2022-06-02 23:00:00,15.242,32.318,17.476
2022-06-03 00:00:00,9.962,23.045,13.11
2022-06-03 01:00:00,7.23,21.258,12.428
2022-06-03 02:00:00,5.349,20.145,10.626
2022-06-03 03:00:00,3.445,19.681,10.347
2022-06-03 04:00:00,1.354,17.376,10.306
2022-06-03 05:00:00,1.239,15.135,9.953
2022-06-03 06:00:00,1.867,13.619,8.724
2022-06-03 07:00:00,2.382,13.162,7.859
2022-06-03 08:00:00,7.783,20.678,9.099
2022-06-03 09:00:00,6.728,30.005,10.505
2022-06-03 10:00:00,6.405,90.514,18.636
2022-06-03 11:00:00,9.058,159.527,28.5
2022-06-03 12:00:00,10.547,265.787,44.995
2022-06-03 13:00:00,1.353,48.786,13.459
2022-06-03 14:00:00,3.092,132.217,23.951
2022-06-03 15:00:00,4.977304203517152,180.037,29.946
2022-06-03 16:00:00,14.083,97.639,19.989
2022-06-03 17:00:00,12.462,31.671,13.154
2022-06-03 18:00:00,5.97,26.052,12.794
2022-06-03 19:00:00,5.198,27.316,13.357
2022-06-03 20:00:00,5.344,27.335,13.525
2022-06-03 21:00:00,3.324,21.458,11.206
2022-06-03 22:00:00,2.181,18.696,10.21
2022-06-03 23:00:00,1.152,17.265,9.682
2022-06-04 00:00:00,1.288,18.052,9.531
2022-06-04 01:00:00,14.976,22.876,11.9
2022-06-04 02:00:00,11.881,23.209,11.864
2022-06-04 03:00:00,3.913,17.941,9.583
2022-06-04 04:00:00,15.514,18.635,9.784
2022-06-04 05:00:00,26.237,18.024,9.022
2022-06-04 06:00:00,17.084,18.055,9.191
2022-06-04 07:00:00,9.668,18.101,8.895
2022-06-04 08:00:00,8.519,24.7,9.562
2022-06-04 09:00:00,3.935,37.792,11.204
2022-06-04 10:00:00,7.796,72.872,16.622
2022-06-04 11:00:00,4.068,38.545,11.065
2022-06-04 12:00:00,0.991,45.236,12.429
2022-06-04 13:00:00,1.203,36.582,11.966
2022-06-04 14:00:00,0.641,36.489,12.254
2022-06-04 15:00:00,3.02985298477547,21.01,10.709
2022-06-04 16:00:00,3.13331676200691,16.784,9.732
2022-06-04 17:00:00,3.2022635704759015,16.711,9.507
2022-06-04 18:00:00,4.037654508642076,15.454,9.03
2022-06-04 19:00:00,5.699337145636461,17.06,8.707
2022-06-04 20:00:00,5.838801999081857,19.734,9.111
2022-06-04 21:00:00,2.587,22.857,9.851
2022-06-04 22:00:00,12.163,19.524,11.229
2022-06-04 23:00:00,25.55,25.324,15.245
2022-06-05 00:00:00,22.297,29.646,16.557
2022-06-05 01:00:00,3.501,17.384,9.853
2022-06-05 02:00:00,2.607,18.336,10.299
2022-06-05 03:00:00,1.133,18.534,10.242
2022-06-05 04:00:00,1.286,17.403,10.144
2022-06-05 05:00:00,1.12,18.276,10.406
2022-06-05 06:00:00,3.511422389476685,37.29702629126634,17.594128518358396
2022-06-05 07:00:00,0.014,17.628,10.452
2022-06-05 08:00:00,0.151,21.043,11.519
2022-06-05 09:00:00,3.2639307722803785,21.757,10.964
2022-06-05 10:00:00,2.8868598145645414,22.285,10.452
2022-06-05 11:00:00,2.5594847720134304,24.071,10.742
2022-06-05 12:00:00,2.2849441430632353,26.207,10.608
2022-06-05 13:00:00,2.3363227220494363,23.131,10.253
2022-06-05 14:00:00,2.3261023140572554,22.384,10.738
2022-06-05 15:00:00,2.361900103472639,22.541,9.811
2022-06-05 16:00:00,2.3615620320611495,20.633,8.778
2022-06-05 17:00:00,2.4872825725838794,21.593,8.724
2022-06-05 18:00:00,2.766475515132795,19.595,8.309
2022-06-05 19:00:00,3.965,18.495,8.634
2022-06-05 20:00:00,3.25,20.617,9.484
2022-06-05 21:00:00,1.114,23.05,9.797
2022-06-05 22:00:00,2.303,22.724,11.775
2022-06-05 23:00:00,2.046,18.805,8.984
2022-06-06 00:00:00,2.401,20.788,9.536
2022-06-06 01:00:00,1.714,22.878,11.091
2022-06-06 02:00:00,1.181,20.252,10.574
2022-06-06 03:00:00,2.38,22.377,10.711
2022-06-06 04:00:00,0.715,21.985,11.187
2022-06-06 05:00:00,2.4919264326688833,19.057,10.257
2022-06-06 06:00:00,7.976,18.753,10.446
2022-06-06 07:00:00,10.066,21.847,10.463
2022-06-06 08:00:00,5.546,20.555,9.113
2022-06-06 09:00:00,3.184,89.111,18.627
2022-06-06 10:00:00,0.867,80.571,16.39
2022-06-06 11:00:00,2.265914565191034,117.058,20.05
2022-06-06 12:00:00,0.09,40.037,7.314
2022-06-06 13:00:00,2.4981318528110794,83.491,13.962
2022-06-06 16:00:00,5.779,19.858,6.083
2022-06-06 17:00:00,6.035,18.237,6.136
2022-06-06 18:00:00,4.41154201401786,18.366,6.021
2022-06-06 19:00:00,7.396,15.201,6.173
2022-06-06 20:00:00,4.982,14.383,6.073
2022-06-06 21:00:00,6.068,18.179,6.848
2022-06-06 22:00:00,5.286,22.025,8.272
2022-06-06 23:00:00,3.936,17.138,7.259
2022-06-07 00:00:00,2.5410203718568862,10.348,5.415
2022-06-07 01:00:00,2.4516237986264766,9.682,5.145
2022-06-07 02:00:00,2.4116455474992193,7.925,5.002
2022-06-07 03:00:00,2.3904102318135347,7.997,5.175
2022-06-07 04:00:00,2.3686943795456976,7.21,4.622
2022-06-07 05:00:00,2.399222737639933,6.418,4.246
2022-06-07 06:00:00,2.9158232757564715,6.141,4.205
2022-06-07 07:00:00,2.81512303958678,7.649,4.323
2022-06-07 08:00:00,7.012,15.426,5.575
2022-06-07 09:00:00,5.163,51.364,10.452
2022-06-07 10:00:00,8.757,59.52,11.868
2022-06-07 11:00:00,9.027,43.87,9.658
2022-06-07 12:00:00,5.553,104.84,18.057
2022-06-07 13:00:00,2.258539472091014,18.651,6.282
2022-06-07 14:00:00,18.838,66.233,11.904
2022-06-07 15:00:00,2.8428249135096255,24.472,7.334
2022-06-07 16:00:00,3.1322130755829303,30.597,7.888
2022-06-07 17:00:00,1.853,19.087,6.783
2022-06-07 18:00:00,1.614,17.279,7.01
2022-06-07 19:00:00,4.021359508213548,15.166,6.741
2022-06-07 20:00:00,3.592,15.012,6.025
2022-06-07 21:00:00,4.302,18.179,6.297
2022-06-07 22:00:00,3.536611512328614,34.969,11.134
2022-06-07 23:00:00,1.913,16.03,7.463
2022-06-08 00:00:00,0.635,7.79,3.829
2022-06-08 01:00:00,1.401,7.572,3.456
2022-06-08 02:00:00,2.4008560420650475,7.379,3.667
2022-06-08 03:00:00,2.717,7.349,4.069
2022-06-08 04:00:00,0.307,6.022,3.215
2022-06-08 05:00:00,3.2356804363502807,7.631,3.495
2022-06-08 06:00:00,0.432,8.401,3.716
2022-06-08 07:00:00,0.576,8.211,3.524
2022-06-08 08:00:00,4.287,7.772,3.043
2022-06-08 09:00:00,10.121,12.363,3.751
2022-06-08 10:00:00,2.431,8.705,1.818
2022-06-08 11:00:00,2.78,19.057,3.034
2022-06-08 12:00:00,0.457,15.854,2.561
2022-06-08 13:00:00,0.088,11.052,2.239
2022-06-08 14:00:00,1.105,17.962,3.435
2022-06-08 15:00:00,2.365,28.231,4.327
2022-06-08 16:00:00,2.6497235875353145,35.699,5.179
2022-06-08 17:00:00,3.011910170534394,14.751,3.139
2022-06-08 18:00:00,3.5497247985492493,11.736,2.701
2022-06-08 19:00:00,3.6755850746687546,7.95,2.331
2022-06-08 20:00:00,4.376046487354236,13.041,2.975
2022-06-08 21:00:00,3.034,18.853,3.896
2022-06-08 22:00:00,3.432,4.337,1.683
2022-06-08 23:00:00,7.659,9.39,4.166
2022-06-09 00:00:00,3.589,8.39,4.133
2022-06-09 01:00:00,3.15,5.43,3.097
2022-06-09 02:00:00,1.701,5.725,2.927
2022-06-09 03:00:00,1.379,5.326,2.787
2022-06-09 04:00:00,5.28,7.929,3.24
2022-06-09 05:00:00,0.789,4.546,2.361
2022-06-09 06:00:00,3.129832564309149,7.557,3.311
2022-06-09 07:00:00,3.272343127070256,8.251,2.946
2022-06-09 08:00:00,3.083,5.661,2.054
2022-06-09 09:00:00,11.211,6.669,2.989
2022-06-09 10:00:00,3.725,4.443,1.518
2022-06-09 11:00:00,1.799,12.839,2.594
2022-06-09 12:00:00,1.754,8.036,1.965
2022-06-09 13:00:00,8.422,10.186,3.21
2022-06-09 14:00:00,1.772,5.48,2.715
2022-06-09 15:00:00,2.838,7.122,3.308
2022-06-09 16:00:00,3.83,7.293,3.125
2022-06-09 17:00:00,3.5258254678430223,5.493,2.713
2022-06-09 18:00:00,3.8151979717383,6.114,2.126
2022-06-09 19:00:00,0.884,7.724,2.531
2022-06-09 20:00:00,3.04,8.343,2.803
2022-06-09 21:00:00,3.796937213661332,10.016,3.618
2022-06-09 22:00:00,4.85,9.827,4.274
2022-06-09 23:00:00,4.549,9.231,3.782
2022-06-10 00:00:00,3.333,8.945,3.297
2022-06-10 01:00:00,2.667,8.44,2.805
2022-06-10 02:00:00,1.288,7.639,2.306
2022-06-10 03:00:00,2.215739407290826,6.852,1.737
2022-06-10 04:00:00,2.16420748826525,7.081,1.688
2022-06-10 05:00:00,0.02,6.963,1.63
2022-06-10 06:00:00,1.934,7.102,1.602
2022-06-10 07:00:00,3.17,9.224,1.793
2022-06-10 08:00:00,5.42,12.159,2.396
2022-06-10 09:00:00,10.384,12.497,4.14
2022-06-10 10:00:00,3.65,11.914,2.655
2022-06-10 11:00:00,1.933,15.199,3.165
2022-06-10 12:00:00,2.643,43.659,7.274
2022-06-10 13:00:00,0.109,14.625,3.531
2022-06-10 14:00:00,2.4670779354949346,12.821,3.209
2022-06-10 15:00:00,2.644039870123324,13.151,3.319
2022-06-10 16:00:00,2.9196853892034724,12.015,3.194
2022-06-10 17:00:00,3.0701713366632255,9.563,2.968
2022-06-10 18:00:00,3.378923911550162,6.091,2.562
2022-06-10 19:00:00,3.4836836839356042,6.14,2.692
2022-06-10 20:00:00,3.2590710656397803,6.929,3.034
2022-06-10 21:00:00,3.2350838948774925,7.024,3.435
2022-06-10 22:00:00,3.327376274187115,6.797,3.386
2022-06-10 23:00:00,0.338,6.536,3.321
2022-06-11 00:00:00,0.197,6.449,3.277
2022-06-11 01:00:00,2.584513976961972,7.023,4.11
2022-06-11 02:00:00,3.0969944771100533,6.756,3.908
2022-06-11 03:00:00,2.5576393835667783,7.228,4.304
2022-06-11 04:00:00,2.469656066668321,6.837,4.732
2022-06-11 05:00:00,2.4621099583439694,7.068,4.939
2022-06-11 06:00:00,2.870676140931751,6.644,4.726
2022-06-11 07:00:00,3.222446525719562,7.508,4.818
2022-06-11 08:00:00,1.25,9.628,5.136
2022-06-11 09:00:00,0.888,19.657,6.507
2022-06-11 10:00:00,0.661,54.1,11.316
2022-06-11 11:00:00,2.230394023874805,61.291,12.957
2022-06-11 12:00:00,0.127,47.349,10.401
2022-06-11 13:00:00,2.380896988445647,30.3,7.624
2022-06-11 14:00:00,2.402931518563431,11.024,4.816
2022-06-11 15:00:00,2.3718043935584614,12.33,5.381
2022-06-11 16:00:00,5.332,9.627,5.392
2022-06-11 17:00:00,2.823,9.063,5.198
2022-06-11 18:00:00,5.323,9.865,5.167
2022-06-11 19:00:00,4.766,9.165,5.109
2022-06-11 20:00:00,5.746,9.85,5.549
2022-06-11 21:00:00,10.229,11.426,6.186
2022-06-11 22:00:00,16.357,13.886,7.427
2022-06-11 23:00:00,4.020369835377876,13.553,7.958
2022-06-12 00:00:00,9.734,14.122,9.063
2022-06-12 01:00:00,3.836,11.686,8.06
2022-06-12 02:00:00,1.091,11.626,8.378
2022-06-12 03:00:00,2.999162950350721,11.754,9.141
2022-06-12 04:00:00,2.8366411183950575,11.307,8.265
2022-06-12 05:00:00,2.993559437369461,10.363,8.163
2022-06-12 06:00:00,3.0943201246240424,11.904,8.794
2022-06-12 07:00:00,1.279,12.781,9.087
2022-06-12 08:00:00,3.1597935226989797,11.851,7.901
2022-06-12 09:00:00,2.960592339764025,10.449,6.726
2022-06-12 10:00:00,2.935411901858581,9.592,6.217
2022-06-12 11:00:00,2.672782676468115,11.613,6.43
2022-06-12 12:00:00,2.7418091910405042,10.022,6.134
2022-06-12 13:00:00,2.7464626733873576,10.196,6.658
2022-06-12 14:00:00,2.8696295975080623,18.224,8.829
2022-06-12 15:00:00,3.4482961174752553,14.913,8.608
2022-06-12 16:00:00,3.5964920491985826,13.209,7.608
2022-06-12 17:00:00,3.755078722707456,10.847,6.677
2022-06-12 18:00:00,4.599940363017259,10.38,6.748
2022-06-12 19:00:00,4.3185269418324115,12.345,7.694
2022-06-12 20:00:00,3.8356190763151385,14.283,8.738
2022-06-12 21:00:00,22.503,19.632,9.793
2022-06-12 22:00:00,12.109,14.138,10.053
2022-06-12 23:00:00,3.689,15.564,11.201
2022-06-13 00:00:00,3.3797251570786084,14.409,9.634
2022-06-13 01:00:00,3.56,12.254,8.895
2022-06-13 02:00:00,0.545,10.181,7.502
2022-06-13 03:00:00,1.299,10.906,7.781
2022-06-13 04:00:00,1.211,10.959,8.457
2022-06-13 05:00:00,0.368,11.217,8.435
2022-06-13 06:00:00,4.549,11.799,8.633
2022-06-13 07:00:00,6.779,15.611,9.802
2022-06-13 08:00:00,16.026,21.039,10.672
2022-06-13 09:00:00,20.975,24.66,10.983
2022-06-13 10:00:00,15.847,20.818,12.971
2022-06-13 11:00:00,3.448,18.841,8.847
2022-06-13 12:00:00,4.42,25.942,9.822
2022-06-13 13:00:00,3.4859189650124005,16.337,8.464
2022-06-13 14:00:00,2.983,46.732,11.448
2022-06-13 15:00:00,4.535,65.384,12.077
2022-06-13 16:00:00,6.185,36.673,9.108
2022-06-13 17:00:00,9.706,43.598,10.063
2022-06-13 18:00:00,4.426270055596447,23.591,8.167
2022-06-13 19:00:00,14.282,17.996,8.253
2022-06-13 20:00:00,5.029,13.268,7.9
2022-06-13 21:00:00,9.67,15.043,8.77
2022-06-13 22:00:00,9.683,18.905,10.351
2022-06-13 23:00:00,3.712,16.184,10.123
2022-06-14 00:00:00,0.559,13.467,9.09
2022-06-14 01:00:00,2.4422805490012127,13.87,9.212
2022-06-14 02:00:00,2.3610495062202066,13.362,7.459
2022-06-14 03:00:00,2.2519163327978724,15.821,5.728
2022-06-14 04:00:00,2.2565217560722903,69.026,14.148
2022-06-14 05:00:00,2.448835132055324,30.666,9.218
